Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20210901,Oaxaca,Mujer,45 A 64 AÑOS,Servicios Diversos,24349
20210901,Oaxaca,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",13249
20210901,Puebla,Hombre,15 A 24 AÑOS,Industria Manufacturera,70217
20210901,Puebla,Mujer,15 A 24 AÑOS,No Especificado,203
20210901,Puebla,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",51173
20210901,Puebla,Mujer,45 A 64 AÑOS,Comercio,89171
20210901,Puebla,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",16275
20210901,Queretaro,Hombre,15 A 24 AÑOS,Servicios Diversos,4324
20210901,Queretaro,Mujer,15 A 24 AÑOS,Comercio,17947
20210901,Queretaro,Mujer,15 A 24 AÑOS,Construcción,922
20210901,Queretaro,Mujer,65 AÑOS Y MAS,Servicios Sociales,1247
20210901,Quintana Roo,Mujer,25 A 44 AÑOS,Industria Manufacturera,7489
20210901,Quintana Roo,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,17534
20210301,Puebla,Mujer,25 A 44 AÑOS,Servicios Sociales,82520
20210301,Queretaro,Hombre,15 A 24 AÑOS,No Especificado,529
20210301,Queretaro,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",15566
20210301,Queretaro,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,3765
20210301,Queretaro,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,5902
20210301,Queretaro,Mujer,65 AÑOS Y MAS,Comercio,3758
20210301,Quintana Roo,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,20932
20210301,Quintana Roo,Hombre,NO ESPECIFICADO,Industria Manufacturera,647
20210301,Quintana Roo,Mujer,15 A 24 AÑOS,Comercio,15605
20210301,Quintana Roo,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5086
20210301,San Luis Potosí,Hombre,65 AÑOS Y MAS,Comercio,10779
20210301,San Luis Potosí,Mujer,25 A 44 AÑOS,Industria Manufacturera,60067
20210301,San Luis Potosí,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,17232
20210301,Sinaloa,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,5135
20210301,Sinaloa,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",13816
20210301,Sinaloa,Mujer,45 A 64 AÑOS,Comercio,43586
20210301,Sinaloa,Mujer,65 AÑOS Y MAS,Servicios Diversos,1845
20210301,Sonora,Hombre,25 A 44 AÑOS,No Especificado,6638
20210301,Sonora,Hombre,45 A 64 AÑOS,Comercio,31232
20210301,Sonora,Hombre,45 A 64 AÑOS,Construcción,46112
20210301,Sonora,Hombre,65 AÑOS Y MAS,Servicios Sociales,1799
20210301,Sonora,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",518
20210301,Tabasco,Hombre,15 A 24 AÑOS,Industria Manufacturera,8268
20210301,Tamaulipas,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2161
20210301,Tamaulipas,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,794
20210301,Tamaulipas,Mujer,65 AÑOS Y MAS,Industria Manufacturera,2971
20210301,Tlaxcala,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,588
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,Industria Manufacturera,2408
20210301,Tlaxcala,Mujer,25 A 44 AÑOS,Servicios Sociales,18078
20210301,Tlaxcala,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",514
20210301,Tlaxcala,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,4332
20210301,Veracruz,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,21038
20210301,Veracruz,Hombre,45 A 64 AÑOS,No Especificado,3060
20210301,Veracruz,Hombre,65 AÑOS Y MAS,Comercio,10999
20210301,Veracruz,Hombre,65 AÑOS Y MAS,Construcción,8309
20210301,Yucatán,Hombre,25 A 44 AÑOS,No Especificado,1301
20210901,San Luis Potosí,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,219
20210901,Sinaloa,Hombre,65 AÑOS Y MAS,Construcción,6559
20210901,Sonora,Mujer,15 A 24 AÑOS,Servicios Sociales,5315
20210901,Sonora,Mujer,25 A 44 AÑOS,Industria Manufacturera,63806
20210901,Sonora,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",5367
20210901,Sonora,Mujer,65 AÑOS Y MAS,Servicios Sociales,1025
20210901,Tabasco,Mujer,15 A 24 AÑOS,Servicios Sociales,4034
20210901,Tamaulipas,Hombre,15 A 24 AÑOS,Industria Manufacturera,47016
20210901,Tlaxcala,Hombre,15 A 24 AÑOS,Servicios Diversos,4970
20210901,Tlaxcala,Mujer,15 A 24 AÑOS,Comercio,12149
20210901,Tlaxcala,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,3151
20210901,Veracruz,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,8880
20210901,Yucatán,Hombre,25 A 44 AÑOS,Comercio,50910
20210901,Yucatán,Hombre,65 AÑOS Y MAS,Servicios Diversos,4154
20210901,Zacatecas,Hombre,45 A 64 AÑOS,No Especificado,511
20210901,Zacatecas,Hombre,65 AÑOS Y MAS,Industria Manufacturera,1587
20210901,Zacatecas,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",936
20210601,Zacatecas,Hombre,25 A 44 AÑOS,Construcción,26084
20210601,Zacatecas,Mujer,45 A 64 AÑOS,Industria Manufacturera,5446
20210901,Aguascalientes,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,7778
20210901,Aguascalientes,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,7381
20210901,Aguascalientes,Hombre,45 A 64 AÑOS,Industria Manufacturera,24947
20210901,Baja California,Hombre,25 A 44 AÑOS,Industria Manufacturera,138858
20210901,Baja California,Mujer,25 A 44 AÑOS,No Especificado,10888
20210901,Baja California,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1261
20210901,Baja California Sur,Hombre,15 A 24 AÑOS,Servicios Sociales,501
20210901,Baja California Sur,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,6279
20210901,Campeche,Hombre,25 A 44 AÑOS,Servicios Sociales,7821
20210901,Campeche,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,184
20210901,Chiapas,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,3683
20210901,Chihuahua,Mujer,25 A 44 AÑOS,No Especificado,3746
20210901,Ciudad de México,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",111577
20210901,Ciudad de México,Mujer,15 A 24 AÑOS,No Especificado,6238
20210901,Ciudad de México,Mujer,25 A 44 AÑOS,Construcción,11179
20210901,Coahuila,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,1081
20210901,Coahuila,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,7658
20210901,Colima,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",12914
20210901,Colima,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",995
20210901,Colima,Mujer,45 A 64 AÑOS,Servicios Diversos,10362
20210901,Colima,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",624
20210901,Colima,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",351
20210901,Colima,Mujer,65 AÑOS Y MAS,Comercio,1347
20210901,Colima,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",233
20210901,Durango,Hombre,65 AÑOS Y MAS,No Especificado,250
20210901,Estado de México_Preliminar,Hombre,25 A 44 AÑOS,Construcción,253483
20210901,Estado de México_Preliminar,Hombre,65 AÑOS Y MAS,No Especificado,606
20210901,Estado de México_Preliminar,Mujer,15 A 24 AÑOS,Industria Manufacturera,49263
20210901,Estado de México_Preliminar,Mujer,45 A 64 AÑOS,Industria Manufacturera,117336
20210901,Guanajuato,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,862
20210901,Guanajuato,Hombre,65 AÑOS Y MAS,Construcción,7474
20210901,Guanajuato,Hombre,NO ESPECIFICADO,Comercio,549
20210901,Guerrero,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1208
20210301,Tamaulipas,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",605
20210301,Tlaxcala,Hombre,15 A 24 AÑOS,Servicios Sociales,621
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",166
20210301,Tlaxcala,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",102
20210301,Tlaxcala,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1298
20210301,Veracruz,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,452
20210301,Yucatán,Hombre,65 AÑOS Y MAS,No Especificado,327
20210301,Yucatán,Mujer,65 AÑOS Y MAS,Comercio,3685
20210301,Yucatán,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",987
20210301,Zacatecas,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,7293
20210301,Zacatecas,Mujer,45 A 64 AÑOS,Industria Manufacturera,6763
20210301,Zacatecas,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",262
20210601,Aguascalientes,Mujer,25 A 44 AÑOS,Comercio,27110
20210601,Aguascalientes,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",12320
20210601,Aguascalientes,Mujer,65 AÑOS Y MAS,Servicios Diversos,1785
20210601,Baja California,Hombre,15 A 24 AÑOS,Servicios Sociales,3877
20210601,Baja California,Hombre,25 A 44 AÑOS,Industria Manufacturera,143925
20210601,Baja California,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",33014
20210601,Baja California Sur,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2926
20210601,Baja California Sur,Mujer,45 A 64 AÑOS,Servicios Sociales,5379
20210601,Campeche,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",26159
20210601,Campeche,Mujer,15 A 24 AÑOS,Comercio,7743
20210601,Campeche,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",1094
20210601,Chiapas,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,550
20210601,Chiapas,Hombre,65 AÑOS Y MAS,Comercio,4587
20210601,Chiapas,Mujer,25 A 44 AÑOS,Servicios Sociales,85492
20210601,Chihuahua,Hombre,15 A 24 AÑOS,Servicios Sociales,3284
20210601,Chihuahua,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",28141
20210601,Ciudad de México,Hombre,45 A 64 AÑOS,Industria Manufacturera,77001
20210601,Ciudad de México,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",119427
20210601,Ciudad de México,Mujer,25 A 44 AÑOS,Comercio,174143
20210601,Ciudad de México,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",182447
20210601,Ciudad de México,Mujer,65 AÑOS Y MAS,Servicios Diversos,17084
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,Construcción,1791
20210301,Tlaxcala,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",333
20210301,Tlaxcala,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,99
20210301,Tlaxcala,Mujer,45 A 64 AÑOS,Comercio,17684
20210301,Tlaxcala,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2506
20210301,Veracruz,Hombre,25 A 44 AÑOS,No Especificado,3174
20210301,Veracruz,Mujer,25 A 44 AÑOS,Industria Manufacturera,40872
20210301,Veracruz,Mujer,65 AÑOS Y MAS,Comercio,10257
20210301,Yucatán,Hombre,45 A 64 AÑOS,Industria Manufacturera,35767
20210301,Yucatán,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2781
20210301,Zacatecas,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,4819
20210301,Zacatecas,Hombre,25 A 44 AÑOS,Servicios Diversos,10192
20210301,Zacatecas,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,9728
20210301,Zacatecas,Mujer,25 A 44 AÑOS,Comercio,28495
20210301,Zacatecas,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4539
20210301,Zacatecas,Mujer,65 AÑOS Y MAS,Servicios Diversos,1017
20210301,Zacatecas,Mujer,NO ESPECIFICADO,Gobierno y Organismos Internacionales,44
20210601,Aguascalientes,Mujer,25 A 44 AÑOS,No Especificado,320
20210601,Aguascalientes,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",596
20210601,Aguascalientes,Mujer,NO ESPECIFICADO,Restaurantes y Servicios de Alojamiento,152
20210601,Baja California,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,2021
20210601,Baja California,Mujer,15 A 24 AÑOS,Comercio,25066
20210601,Baja California,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,16526
20210601,Baja California,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,6034
20210601,Baja California Sur,Hombre,25 A 44 AÑOS,Comercio,15243
20210601,Baja California Sur,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",747
20210601,Campeche,Hombre,45 A 64 AÑOS,Servicios Diversos,4395
20210601,Campeche,Hombre,65 AÑOS Y MAS,Comercio,1804
20210601,Campeche,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,611
20210601,Campeche,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1099
20210601,Campeche,Mujer,15 A 24 AÑOS,No Especificado,394
20210601,Campeche,Mujer,45 A 64 AÑOS,Comercio,13901
20210601,Campeche,Mujer,NO ESPECIFICADO,Servicios Diversos,22
20210601,Chiapas,Hombre,45 A 64 AÑOS,Servicios Diversos,18301
20210601,Chiapas,Mujer,15 A 24 AÑOS,Comercio,32500
20210601,Chiapas,Mujer,45 A 64 AÑOS,Comercio,65927
20210601,Coahuila,Hombre,15 A 24 AÑOS,Servicios Diversos,14889
20210601,Colima,Hombre,45 A 64 AÑOS,Construcción,10344
20210601,Durango,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,11548
20210601,Durango,Mujer,25 A 44 AÑOS,Comercio,34593
20210601,Estado de México_Preliminar,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",256916
20210601,Estado de México_Preliminar,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,4683
20210601,Estado de México_Preliminar,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,47983
20210601,Guanajuato,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1047
20210601,Guanajuato,Hombre,25 A 44 AÑOS,Servicios Diversos,43024
20210601,Guanajuato,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",8248
20210601,Guanajuato,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,47293
20210601,Guerrero,Hombre,25 A 44 AÑOS,Construcción,46345
20210601,Guerrero,Mujer,65 AÑOS Y MAS,Industria Manufacturera,5845
20210601,Hidalgo,Hombre,15 A 24 AÑOS,Industria Manufacturera,27441
20210601,Hidalgo,Hombre,45 A 64 AÑOS,Servicios Diversos,23204
20210601,Jalisco,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,37346
20210601,Jalisco,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,789
20210601,Michoacán,Mujer,15 A 24 AÑOS,Industria Manufacturera,15580
20210601,Michoacán,Mujer,25 A 44 AÑOS,No Especificado,146
20210601,Michoacán,Mujer,45 A 64 AÑOS,Industria Manufacturera,18535
20210601,Morelos,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",17341
20210601,Morelos,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1502
20210601,Morelos,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,301
20210601,Nuevo León,Hombre,15 A 24 AÑOS,Servicios Diversos,29003
20210601,Nuevo León,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,5404
20210601,Oaxaca,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",79486
20210601,Oaxaca,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1338
20210601,Oaxaca,Mujer,65 AÑOS Y MAS,Servicios Sociales,944
20210601,Puebla,Hombre,45 A 64 AÑOS,Construcción,74090
20210601,Queretaro,Hombre,15 A 24 AÑOS,Construcción,19484
20210601,Queretaro,Hombre,NO ESPECIFICADO,Construcción,102
20210601,Queretaro,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4314
20210601,Queretaro,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1984
20210601,Queretaro,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,186
20210601,San Luis Potosí,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",17038
20210301,Veracruz,Mujer,25 A 44 AÑOS,Construcción,1666
20210301,Veracruz,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,10742
20210301,Yucatán,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",25319
20210301,Yucatán,Mujer,25 A 44 AÑOS,Industria Manufacturera,51049
20210301,Yucatán,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,5995
20210301,Yucatán,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,12316
20210301,Zacatecas,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,1777
20210301,Zacatecas,Hombre,65 AÑOS Y MAS,Industria Manufacturera,1975
20210301,Zacatecas,Mujer,25 A 44 AÑOS,Servicios Sociales,24271
20210301,Zacatecas,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1146
20210601,Aguascalientes,Hombre,45 A 64 AÑOS,Construcción,15140
20210601,Aguascalientes,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,4196
20210601,Aguascalientes,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",893
20210601,Aguascalientes,Mujer,45 A 64 AÑOS,Comercio,15557
20210601,Aguascalientes,Mujer,45 A 64 AÑOS,Construcción,476
20210601,Baja California,Hombre,45 A 64 AÑOS,Servicios Sociales,22197
20210601,Baja California,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",2884
20210601,Baja California Sur,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",5288
20210601,Campeche,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",3731
20210601,Campeche,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",1381
20210601,Chiapas,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",297459
20210601,Chiapas,Hombre,65 AÑOS Y MAS,Construcción,4101
20210601,Chiapas,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,622
20210601,Chiapas,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,13204
20210601,Chiapas,Mujer,65 AÑOS Y MAS,Construcción,140
20210601,Chihuahua,Hombre,45 A 64 AÑOS,Industria Manufacturera,81068
20210601,Chihuahua,Hombre,45 A 64 AÑOS,Servicios Sociales,20761
20210601,Chihuahua,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",3572
20210601,Chihuahua,Hombre,NO ESPECIFICADO,Industria Manufacturera,203
20210601,Chihuahua,Mujer,15 A 24 AÑOS,Comercio,22369
20210601,Chihuahua,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,10797
20210601,Chihuahua,Mujer,NO ESPECIFICADO,Industria Manufacturera,126
20210601,Ciudad de México,Hombre,25 A 44 AÑOS,Servicios Sociales,84697
20210601,Ciudad de México,Mujer,45 A 64 AÑOS,Construcción,7305
20210901,San Luis Potosí,Hombre,45 A 64 AÑOS,No Especificado,510
20210901,San Luis Potosí,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",2536
20210901,Sinaloa,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7368
20210901,Sinaloa,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,239
20210901,Sonora,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1081
20210901,Sonora,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",6831
20210901,Sonora,Hombre,45 A 64 AÑOS,Servicios Diversos,29823
20210901,Sonora,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",3852
20210901,Tabasco,Hombre,25 A 44 AÑOS,Servicios Sociales,18985
20210901,Tabasco,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,296
20210901,Tabasco,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,16845
20210901,Tamaulipas,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,2563
20210901,Tamaulipas,Mujer,25 A 44 AÑOS,Industria Manufacturera,74812
20210901,Tamaulipas,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,28310
20210901,Tlaxcala,Hombre,15 A 24 AÑOS,Industria Manufacturera,18702
20210901,Tlaxcala,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2238
20210901,Tlaxcala,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",985
20210901,Veracruz,Hombre,15 A 24 AÑOS,Servicios Sociales,5285
20210901,Veracruz,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",57144
20210901,Veracruz,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",4873
20210901,Yucatán,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,939
20210901,Yucatán,Hombre,15 A 24 AÑOS,No Especificado,822
20210901,Yucatán,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",3208
20210901,Yucatán,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",6672
20210901,Zacatecas,Mujer,25 A 44 AÑOS,Construcción,921
20210901,Zacatecas,Mujer,65 AÑOS Y MAS,Comercio,3235
20210601,Queretaro,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4500
20210601,Queretaro,Mujer,25 A 44 AÑOS,Comercio,39124
20210601,Queretaro,Mujer,45 A 64 AÑOS,Comercio,24298
20210601,Queretaro,Mujer,45 A 64 AÑOS,Servicios Sociales,19408
20210601,Queretaro,Mujer,65 AÑOS Y MAS,Servicios Diversos,2002
20210601,Quintana Roo,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,30906
20210601,San Luis Potosí,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,12341
20210601,San Luis Potosí,Hombre,65 AÑOS Y MAS,Comercio,6886
20210601,Sinaloa,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,13114
20210601,Sinaloa,Mujer,45 A 64 AÑOS,Servicios Diversos,21774
20210601,Sonora,Hombre,15 A 24 AÑOS,Comercio,22273
20210601,Sonora,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",22900
20210601,Sonora,Hombre,45 A 64 AÑOS,Construcción,41620
20210601,Sonora,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",18125
20210601,Sonora,Hombre,65 AÑOS Y MAS,Servicios Sociales,2436
20210601,Tabasco,Hombre,65 AÑOS Y MAS,Construcción,3237
20210601,Tamaulipas,Mujer,15 A 24 AÑOS,Servicios Diversos,10121
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,257
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,3277
20210601,Tlaxcala,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,432
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,No Especificado,430
20210601,Tlaxcala,Mujer,25 A 44 AÑOS,Comercio,29368
20210601,Tlaxcala,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",6234
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4057
20210601,Zacatecas,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",6597
20210601,Zacatecas,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,256
20210901,Aguascalientes,Hombre,15 A 24 AÑOS,Servicios Diversos,6033
20210901,Aguascalientes,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1408
20210901,Aguascalientes,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",9903
20210901,Aguascalientes,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,5233
20210901,Aguascalientes,Mujer,25 A 44 AÑOS,No Especificado,95
20210901,Aguascalientes,Mujer,65 AÑOS Y MAS,Comercio,3183
20210901,Baja California,Hombre,25 A 44 AÑOS,Servicios Sociales,23480
20210901,Baja California,Hombre,65 AÑOS Y MAS,Servicios Diversos,4114
20210901,Baja California,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,18279
20210601,Oaxaca,Mujer,25 A 44 AÑOS,Construcción,536
20210601,Puebla,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,29842
20210601,Puebla,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",153867
20210601,Puebla,Hombre,45 A 64 AÑOS,Industria Manufacturera,73300
20210601,Puebla,Mujer,45 A 64 AÑOS,No Especificado,680
20210601,Queretaro,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7256
20210601,Queretaro,Mujer,25 A 44 AÑOS,Construcción,1976
20210601,Quintana Roo,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,24182
20210601,San Luis Potosí,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,11366
20210601,San Luis Potosí,Hombre,65 AÑOS Y MAS,Construcción,3957
20210601,Sinaloa,Hombre,25 A 44 AÑOS,Industria Manufacturera,33381
